[2026-04-30 19:50:07] epoch  156/300 | train=0.000595 | val=0.000760 | best=0.000599@132 | patience=24/30 | time=2.02s
[2026-04-30 19:50:09] epoch  157/300 | train=0.000703 | val=0.000679 | best=0.000599@132 | patience=25/30 | time=1.97s
[2026-04-30 19:50:14] epoch  158/300 | train=0.000588 | val=0.000555 | best=0.000555@158 | patience=0/30 | time=1.97s *
[2026-04-30 19:50:16] epoch  159/300 | train=0.000565 | val=0.000573 | best=0.000555@158 | patience=1/30 | time=1.98s
[2026-04-30 19:50:18] epoch  160/300 | train=0.000575 | val=0.000683 | best=0.000555@158 | patience=2/30 | time=1.97s
[2026-04-30 19:50:20] epoch  161/300 | train=0.000613 | val=0.000702 | best=0.000555@158 | patience=3/30 | time=1.97s
[2026-04-30 19:50:24] epoch  162/300 | train=0.000564 | val=0.000544 | best=0.000544@162 | patience=0/30 | time=1.98s *
[2026-04-30 19:50:26] epoch  163/300 | train=0.000542 | val=0.000602 | best=0.000544@162 | patience=1/30 | time=1.97s
[2026-04-30 19:50:28] epoch  164/300 | train=0.000583 | val=0.000572 | best=0.000544@162 | patience=2/30 | time=1.97s
[2026-04-30 19:50:30] epoch  165/300 | train=0.000583 | val=0.000558 | best=0.000544@162 | patience=3/30 | time=2.00s
[2026-04-30 19:50:32] epoch  166/300 | train=0.000538 | val=0.000665 | best=0.000544@162 | patience=4/30 | time=1.97s
[2026-04-30 19:50:34] epoch  167/300 | train=0.000580 | val=0.000742 | best=0.000544@162 | patience=5/30 | time=1.97s
[2026-04-30 19:50:36] epoch  168/300 | train=0.000627 | val=0.000639 | best=0.000544@162 | patience=6/30 | time=1.97s
[2026-04-30 19:50:38] epoch  169/300 | train=0.000577 | val=0.000558 | best=0.000544@162 | patience=7/30 | time=1.98s
[2026-04-30 19:50:40] epoch  170/300 | train=0.000542 | val=0.000600 | best=0.000544@162 | patience=8/30 | time=1.98s
